Longest Track Length (cm),2nd Longest Track Length (cm),3rd Longest Track Length (cm),Event Type
130.15,0.0,0.0,0
557.07,158.32,0.0,1
708.89,111.81,0.0,1
222.24,84.04,0.0,0
586.99,0.0,0.0,1
657.97,247.46,0.0,1
138.56,0.0,0.0,0
863.19,0.0,0.0,1
139.39,0.0,0.0,0
526.3,282.92,0.0,1
444.12,0.0,0.0,1
414.57,151.2,65.55,1
262.66,0.0,0.0,0
250.96,0.0,0.0,0
667.24,0.0,0.0,1
393.32,0.0,0.0,1
327.07,0.0,0.0,1
244.29,214.96,175.74,0
427.33,286.83,0.0,1
455.92,0.0,0.0,1
188.89,0.0,0.0,0
622.25,111.34,0.0,1
138.71,0.0,0.0,0
85.45,0.0,0.0,0
279.8,241.72,181.8,0
442.25,270.07,0.0,1
184.87,0.0,0.0,0
636.08,0.0,0.0,1
163.87,0.0,0.0,0
696.78,82.19,0.0,1
457.83,142.37,0.0,1
173.63,121.83,0.0,0
712.12,147.34,0.0,1
144.36,0.0,0.0,0
376.8,0.0,0.0,1
430.78,182.63,0.0,1
194.64,0.0,0.0,0
455.54,159.31,0.0,1
277.66,0.0,0.0,1
659.89,240.63,176.87,1
415.45,112.43,0.0,0
640.09,151.66,0.0,1
268.34,126.89,0.0,1
120.61,0.0,0.0,0
1045.84,0.0,0.0,1
410.2,77.64,0.0,1
181.86,43.29,0.0,1
316.35,0.0,0.0,0
237.32,0.0,0.0,0
219.78,111.15,0.0,1
271.5,0.0,0.0,0
73.64,0.0,0.0,0
238.97,171.43,0.0,0
680.0,0.0,0.0,1
228.48,0.0,0.0,0
121.98,0.0,0.0,0
274.31,0.0,0.0,1
644.48,0.0,0.0,1
69.03,0.0,0.0,0
127.57,0.0,0.0,0
742.73,146.18,0.0,1
257.22,0.0,0.0,0
54.46,0.0,0.0,0
138.13,0.0,0.0,0
418.59,0.0,0.0,0
476.16,0.0,0.0,1
559.54,0.0,0.0,1
322.93,0.0,0.0,1
299.1,0.0,0.0,0
662.78,482.42,69.84,1
154.21,0.0,0.0,0
539.01,102.38,0.0,1
51.92,0.0,0.0,0
88.08,0.0,0.0,0
485.74,0.0,0.0,1
129.98,0.0,0.0,0
616.58,0.0,0.0,1
81.89,73.57,0.0,0
134.34,0.0,0.0,0
771.23,0.0,0.0,1
395.43,110.51,0.0,1
596.87,0.0,0.0,1
156.52,0.0,0.0,0
483.47,0.0,0.0,1
314.38,0.0,0.0,1
404.76,0.0,0.0,1
180.85,0.0,0.0,0
289.94,0.0,0.0,0
140.79,0.0,0.0,0
743.8,164.7,0.0,1
515.02,244.33,0.0,1
489.34,463.8,112.73,1
128.7,0.0,0.0,0
310.6,0.0,0.0,0
89.29,0.0,0.0,0
278.9,0.0,0.0,0
165.59,0.0,0.0,0
145.38,0.0,0.0,0
925.68,0.0,0.0,1
89.81,0.0,0.0,0
179.32,0.0,0.0,0
445.08,0.0,0.0,0
149.89,0.0,0.0,0
200.09,0.0,0.0,0
1105.88,0.0,0.0,1
130.82,0.0,0.0,0
403.32,0.0,0.0,0
1036.8,629.87,0.0,1
112.47,0.0,0.0,0
361.06,322.62,0.0,1
723.32,0.0,0.0,1
962.47,0.0,0.0,1
108.74,94.87,0.0,0
551.98,0.0,0.0,1
371.22,0.0,0.0,1
516.62,0.0,0.0,0
110.21,0.0,0.0,0
730.23,0.0,0.0,1
325.9,0.0,0.0,0
518.86,163.89,0.0,1
356.3,224.06,0.0,0
142.09,139.65,0.0,0
414.79,0.0,0.0,1
709.02,0.0,0.0,1
478.19,0.0,0.0,1
322.22,150.78,128.13,1
254.72,201.24,0.0,0
503.05,57.94,0.0,1
139.92,0.0,0.0,0
595.62,200.95,0.0,1
43.1,0.0,0.0,0
81.23,0.0,0.0,0
417.17,0.0,0.0,1
197.51,0.0,0.0,0
471.71,0.0,0.0,1
705.36,71.21,0.0,1
98.94,0.0,0.0,0
428.8,121.55,0.0,0
823.5,55.44,0.0,1
683.46,296.22,0.0,1
155.55,0.0,0.0,0
269.22,254.3,119.98,0
153.22,108.41,91.47,0
105.58,0.0,0.0,0
319.95,0.0,0.0,1
70.85,0.0,0.0,0
141.3,78.39,0.0,0
67.66,0.0,0.0,0
415.02,0.0,0.0,1
522.88,0.0,0.0,1
589.48,0.0,0.0,1
704.01,71.96,0.0,1
177.94,0.0,0.0,0
797.58,137.4,0.0,1
277.43,212.22,89.59,0
356.71,220.21,85.08,1
607.55,111.66,0.0,1
235.43,0.0,0.0,0
97.59,0.0,0.0,0
719.65,151.85,0.0,1
280.36,58.91,0.0,1
814.95,0.0,0.0,1
319.25,123.85,0.0,1
348.44,141.14,0.0,1
541.97,0.0,0.0,1
726.02,109.04,0.0,1
46.35,0.0,0.0,0
166.64,138.32,0.0,0
241.39,96.02,0.0,1
713.81,0.0,0.0,1
352.93,160.33,0.0,1
646.43,0.0,0.0,1
560.91,55.19,0.0,1
269.94,202.51,0.0,0
497.72,0.0,0.0,1
322.77,0.0,0.0,1
158.43,130.29,98.6,0
129.93,118.43,0.0,0
400.97,112.02,84.54,1
248.13,0.0,0.0,0
204.88,0.0,0.0,0
162.62,0.0,0.0,0
422.67,99.47,0.0,1
467.39,0.0,0.0,1
155.0,0.0,0.0,0
315.38,0.0,0.0,0
542.14,164.92,0.0,1
685.65,50.87,0.0,1
626.23,163.36,0.0,1
204.09,0.0,0.0,0
728.37,134.68,0.0,1
664.52,115.41,0.0,1
173.64,149.7,0.0,0
236.9,164.77,0.0,1
201.09,0.0,0.0,0
186.79,162.08,0.0,0
135.82,0.0,0.0,0
48.99,0.0,0.0,0
182.77,124.06,0.0,1
217.86,154.34,0.0,0
73.67,0.0,0.0,0
315.79,0.0,0.0,1
345.29,189.45,0.0,1
164.96,0.0,0.0,0
665.28,0.0,0.0,1
173.76,0.0,0.0,0
550.72,0.0,0.0,1
58.26,0.0,0.0,0
1001.58,122.43,0.0,1
138.53,0.0,0.0,0
100.17,0.0,0.0,0
509.82,170.74,149.18,1
264.22,159.49,0.0,1
235.75,173.99,171.83,0
80.02,0.0,0.0,0
1116.57,0.0,0.0,1
131.89,0.0,0.0,0
167.67,128.01,0.0,0
794.27,0.0,0.0,1
223.26,0.0,0.0,0
59.18,0.0,0.0,0
744.73,204.69,120.0,1
894.65,558.4,0.0,1
373.38,365.92,0.0,1
299.42,0.0,0.0,0
391.08,0.0,0.0,1
130.42,124.0,0.0,0
593.69,65.23,0.0,1
369.32,214.44,0.0,1
98.69,0.0,0.0,0
386.39,104.47,0.0,1
588.06,0.0,0.0,1
578.17,0.0,0.0,0
725.64,0.0,0.0,1
592.62,0.0,0.0,1
722.33,0.0,0.0,1
96.07,0.0,0.0,0
110.82,0.0,0.0,0
756.53,0.0,0.0,1
767.61,0.0,0.0,1
441.16,0.0,0.0,1
497.71,233.62,0.0,1
296.29,0.0,0.0,0
125.14,0.0,0.0,0
463.56,279.0,81.1,1
90.49,0.0,0.0,0
650.9,236.2,0.0,1
335.07,95.75,63.75,1
519.82,0.0,0.0,1
110.35,0.0,0.0,0
100.09,0.0,0.0,0
71.3,0.0,0.0,0
443.05,0.0,0.0,1
729.1,487.53,0.0,0
192.99,0.0,0.0,0
396.3,0.0,0.0,1
127.8,0.0,0.0,0
500.87,0.0,0.0,1
86.17,0.0,0.0,0
677.22,215.07,0.0,1
127.46,0.0,0.0,0
219.82,0.0,0.0,0
182.57,159.21,0.0,0
216.03,167.64,121.47,0
52.75,0.0,0.0,0
701.23,0.0,0.0,1
423.35,121.58,0.0,1
848.42,0.0,0.0,1
381.32,202.87,0.0,1
144.14,0.0,0.0,0
497.17,404.11,122.95,1
1215.87,0.0,0.0,0
389.83,167.69,0.0,1
526.01,0.0,0.0,1
228.3,218.76,0.0,0
194.83,128.86,68.3,1
121.09,0.0,0.0,0
109.55,0.0,0.0,0
535.49,0.0,0.0,1
482.08,166.9,0.0,1
170.94,160.11,0.0,0
1029.39,168.53,0.0,1
551.2,0.0,0.0,1
211.93,0.0,0.0,1
509.29,0.0,0.0,1
134.06,132.3,0.0,0
537.71,0.0,0.0,1
402.09,123.05,0.0,1
444.25,0.0,0.0,1
985.1,0.0,0.0,1
250.13,0.0,0.0,0
716.99,0.0,0.0,1
133.51,0.0,0.0,0
553.6,43.44,0.0,1
321.32,0.0,0.0,1
82.35,75.5,0.0,0
261.65,0.0,0.0,0
499.68,85.82,56.9,1
93.03,0.0,0.0,0
89.03,72.76,65.84,0
547.52,0.0,0.0,1
835.48,0.0,0.0,1
112.71,0.0,0.0,0
141.84,121.28,0.0,0
169.7,0.0,0.0,0
496.96,377.61,173.61,1
720.0,0.0,0.0,1
154.1,0.0,0.0,0
404.6,173.84,0.0,0
381.05,0.0,0.0,1
226.06,0.0,0.0,0
81.34,0.0,0.0,0
487.37,99.8,81.73,1
60.77,0.0,0.0,0
547.62,0.0,0.0,1
193.72,0.0,0.0,0
197.32,0.0,0.0,0
229.61,0.0,0.0,0
124.54,95.22,88.25,0
356.93,0.0,0.0,1
933.62,93.34,0.0,1
293.64,260.98,0.0,1
329.41,115.93,86.83,1
66.15,0.0,0.0,0
55.59,0.0,0.0,0
615.83,187.75,98.69,1
592.33,0.0,0.0,1
220.5,0.0,0.0,0
175.3,131.83,0.0,0
514.53,56.22,0.0,1
245.47,240.56,181.92,1
337.84,161.54,0.0,1
141.02,0.0,0.0,0
162.34,101.72,0.0,0
421.59,0.0,0.0,1
155.83,109.25,0.0,0
140.88,124.46,0.0,0
359.45,0.0,0.0,0
72.61,0.0,0.0,0
210.72,131.45,0.0,0
359.94,0.0,0.0,0
594.27,0.0,0.0,1
700.98,0.0,0.0,1
162.32,0.0,0.0,0
419.06,384.12,166.68,1
697.84,186.62,0.0,1
188.84,0.0,0.0,0
79.0,0.0,0.0,0
129.67,0.0,0.0,0
336.09,255.08,223.26,0
739.86,168.05,107.97,1
279.08,0.0,0.0,0
215.35,0.0,0.0,0
585.87,108.01,0.0,1
166.47,0.0,0.0,0
499.64,0.0,0.0,1
415.78,364.62,223.59,1
223.88,140.06,103.72,0
397.66,202.61,143.51,1
223.75,140.34,0.0,0
75.46,0.0,0.0,0
70.66,0.0,0.0,0
316.78,192.64,166.36,1
659.12,0.0,0.0,1
339.66,242.04,0.0,1
369.64,198.46,0.0,1
187.61,0.0,0.0,0
135.31,0.0,0.0,0
576.39,0.0,0.0,1
565.83,0.0,0.0,1
310.14,95.57,0.0,1
486.68,153.95,0.0,1
156.36,0.0,0.0,0
337.85,73.58,0.0,1
630.94,0.0,0.0,0
380.85,373.23,0.0,1
704.53,142.54,133.76,1
796.26,0.0,0.0,1
146.87,0.0,0.0,0
189.24,0.0,0.0,0
494.59,0.0,0.0,1
964.71,0.0,0.0,1
1073.94,0.0,0.0,1
162.47,93.54,0.0,0
138.01,0.0,0.0,0
370.08,0.0,0.0,1
496.41,0.0,0.0,1
327.53,84.96,0.0,1
693.57,0.0,0.0,1
146.15,0.0,0.0,0
428.16,380.08,0.0,0
712.74,0.0,0.0,1
128.34,0.0,0.0,0
129.73,0.0,0.0,0
175.07,129.62,0.0,1
234.08,98.09,0.0,0
732.19,73.77,50.37,1
167.2,0.0,0.0,0
511.82,332.15,0.0,1
419.63,122.59,0.0,1
168.0,0.0,0.0,0
533.06,224.55,0.0,1
234.13,0.0,0.0,0
710.48,0.0,0.0,1
627.43,0.0,0.0,1
570.6,0.0,0.0,1
128.22,0.0,0.0,0
130.25,95.77,0.0,0
737.13,172.23,0.0,1
179.83,0.0,0.0,0
656.3,52.84,0.0,1
177.69,113.79,0.0,0
423.64,0.0,0.0,1
61.43,0.0,0.0,0
192.58,0.0,0.0,0
144.92,0.0,0.0,1
668.02,0.0,0.0,1
470.89,96.08,0.0,1
82.42,0.0,0.0,0
877.66,0.0,0.0,1
238.19,173.43,0.0,0
202.26,0.0,0.0,0
522.87,0.0,0.0,1
780.81,0.0,0.0,1
83.85,0.0,0.0,0
180.19,0.0,0.0,1
110.92,0.0,0.0,0
1289.42,0.0,0.0,0
89.38,0.0,0.0,0
87.9,0.0,0.0,0
209.58,0.0,0.0,0
144.19,0.0,0.0,0
129.26,0.0,0.0,0
82.55,0.0,0.0,0
183.84,0.0,0.0,0
200.36,0.0,0.0,0
333.54,204.53,89.2,0
136.63,0.0,0.0,0
182.08,0.0,0.0,0
519.77,0.0,0.0,1
126.11,0.0,0.0,0
119.58,0.0,0.0,0
244.4,0.0,0.0,0
334.08,264.73,0.0,0
638.52,92.68,0.0,1
558.97,0.0,0.0,1
183.05,148.23,0.0,0
249.44,0.0,0.0,0
522.48,0.0,0.0,1
684.6,181.72,0.0,1
161.3,0.0,0.0,0
51.47,0.0,0.0,0
200.85,0.0,0.0,0
689.71,229.13,0.0,1
277.84,0.0,0.0,1
263.01,257.75,0.0,1
734.53,0.0,0.0,1
118.04,0.0,0.0,0
79.62,0.0,0.0,0
573.67,110.69,0.0,1
560.83,236.08,0.0,1
1003.8,0.0,0.0,1
147.21,0.0,0.0,0
929.34,0.0,0.0,1
479.88,91.53,0.0,1
551.87,141.64,0.0,1
325.67,117.9,0.0,1
186.47,90.11,0.0,0
137.56,0.0,0.0,0
212.43,0.0,0.0,0
493.39,0.0,0.0,1
114.33,0.0,0.0,0
254.55,155.19,0.0,0
643.98,194.08,0.0,1
150.19,0.0,0.0,0
256.04,139.13,0.0,0
170.59,133.08,109.75,0
369.71,56.92,0.0,1
551.77,0.0,0.0,1
67.36,0.0,0.0,0
517.44,111.64,0.0,1
582.42,280.04,41.75,1
213.56,0.0,0.0,1
321.18,0.0,0.0,0
111.04,0.0,0.0,0
343.79,222.66,116.36,0
65.78,0.0,0.0,0
395.67,175.56,0.0,1
422.72,124.45,0.0,1
475.04,0.0,0.0,1
135.43,0.0,0.0,0
75.45,0.0,0.0,0
181.87,0.0,0.0,0
115.81,0.0,0.0,0
249.92,191.95,0.0,0
228.09,87.31,0.0,1
778.4,0.0,0.0,1
153.76,0.0,0.0,0
177.47,0.0,0.0,0
637.55,243.02,186.57,1
253.83,204.85,125.93,0
806.59,107.48,0.0,1
1374.57,0.0,0.0,0
485.27,0.0,0.0,1
494.6,256.59,88.13,1
219.7,74.4,0.0,1
407.01,112.08,0.0,1
298.46,0.0,0.0,1
795.26,106.18,0.0,1
453.41,74.79,0.0,1
310.9,0.0,0.0,1
63.76,0.0,0.0,0
283.77,0.0,0.0,1
363.58,0.0,0.0,1
385.32,191.49,0.0,0
190.14,128.17,0.0,0
345.6,159.96,0.0,1
576.86,0.0,0.0,1
410.53,0.0,0.0,1
159.52,0.0,0.0,0
300.14,214.89,188.18,0
111.78,0.0,0.0,0
524.59,92.67,0.0,1
508.65,125.78,0.0,1
110.61,0.0,0.0,0
131.95,0.0,0.0,0
147.56,0.0,0.0,0
429.41,0.0,0.0,1
172.55,146.63,0.0,0
75.48,0.0,0.0,0
215.11,0.0,0.0,0
373.58,180.98,0.0,1
707.1,0.0,0.0,1
455.26,0.0,0.0,1
718.09,0.0,0.0,1
101.36,83.69,0.0,0
630.93,0.0,0.0,1
392.7,0.0,0.0,1
843.6,297.76,204.6,1
242.6,0.0,0.0,0
241.07,0.0,0.0,0
888.08,0.0,0.0,1
383.34,0.0,0.0,1
100.65,0.0,0.0,0
225.09,0.0,0.0,0
839.06,0.0,0.0,1
291.45,142.34,0.0,0
165.32,0.0,0.0,0
404.98,0.0,0.0,1
747.63,208.15,0.0,1
529.58,277.06,0.0,1
233.34,0.0,0.0,1
752.32,0.0,0.0,1
77.48,0.0,0.0,0
705.07,257.83,64.07,1
98.96,0.0,0.0,0
878.97,0.0,0.0,1
142.38,0.0,0.0,0
233.26,188.83,0.0,0
140.73,0.0,0.0,0
852.54,0.0,0.0,1
103.48,0.0,0.0,0
95.99,0.0,0.0,0
513.02,107.23,0.0,1
245.1,206.26,147.6,0
528.36,76.24,0.0,1
210.24,0.0,0.0,0
431.41,0.0,0.0,1
356.57,350.68,245.68,0
343.97,0.0,0.0,1
124.32,0.0,0.0,0
391.53,0.0,0.0,1
210.18,0.0,0.0,0
175.32,64.36,0.0,0
168.57,0.0,0.0,0
129.12,0.0,0.0,0
373.7,228.47,210.59,1
139.49,0.0,0.0,0
389.92,189.21,0.0,1
259.07,0.0,0.0,0
180.74,116.74,0.0,0
557.56,0.0,0.0,1
98.57,0.0,0.0,0
734.46,0.0,0.0,1
592.86,185.89,0.0,1
162.72,0.0,0.0,0
347.77,340.82,0.0,1
214.3,185.89,0.0,0
383.74,0.0,0.0,1
288.77,277.05,0.0,0
90.79,0.0,0.0,0
242.86,0.0,0.0,0
111.72,0.0,0.0,0
666.89,0.0,0.0,1
510.19,52.06,0.0,1
106.92,0.0,0.0,0
551.49,99.83,0.0,1
1000.49,0.0,0.0,1
298.91,0.0,0.0,0
169.12,0.0,0.0,0
485.14,165.09,0.0,1
211.63,0.0,0.0,0
313.69,103.87,0.0,1
52.54,0.0,0.0,0
180.93,0.0,0.0,0
462.22,0.0,0.0,1
61.18,0.0,0.0,0
217.89,210.34,0.0,0
265.76,222.9,209.91,0
435.28,150.67,0.0,1
480.0,121.32,0.0,1
635.81,54.83,0.0,1
108.03,0.0,0.0,0
723.53,0.0,0.0,1
367.45,0.0,0.0,1
733.17,172.85,0.0,1
182.47,0.0,0.0,0
514.84,155.28,0.0,1
211.97,0.0,0.0,0
166.03,139.67,0.0,0
395.02,114.54,0.0,1
593.51,0.0,0.0,1
623.45,0.0,0.0,1
291.46,0.0,0.0,1
719.62,0.0,0.0,1
260.7,0.0,0.0,0
120.68,69.56,0.0,0
187.95,0.0,0.0,0
193.95,139.84,0.0,0
696.66,408.33,0.0,1
64.98,0.0,0.0,0
414.53,0.0,0.0,1
92.38,0.0,0.0,0
147.4,0.0,0.0,0
54.9,0.0,0.0,0
450.05,127.2,0.0,1
521.41,0.0,0.0,1
114.97,0.0,0.0,0
192.93,0.0,0.0,0
396.44,148.4,121.99,1
598.41,81.7,0.0,1
412.28,0.0,0.0,1
87.63,0.0,0.0,0
343.26,311.67,0.0,0
312.7,263.8,200.08,0
684.02,0.0,0.0,1
84.56,0.0,0.0,0
536.71,177.51,0.0,1
107.4,0.0,0.0,0
212.1,180.65,0.0,0
395.59,0.0,0.0,1
630.9,233.52,0.0,1
267.31,183.37,147.56,0
208.53,0.0,0.0,0
82.06,0.0,0.0,0
728.96,123.72,0.0,1
202.3,0.0,0.0,0
486.02,274.8,195.3,1
429.89,175.85,138.34,1
128.96,0.0,0.0,0
606.38,0.0,0.0,1
173.86,0.0,0.0,0
435.19,0.0,0.0,1
637.88,150.59,0.0,1
73.57,0.0,0.0,0
240.48,0.0,0.0,0
314.46,130.51,0.0,1
299.19,38.14,0.0,1
249.92,132.45,70.05,0
112.65,0.0,0.0,0
81.53,0.0,0.0,0
305.51,0.0,0.0,1
586.19,0.0,0.0,1
640.03,0.0,0.0,1
382.51,213.27,0.0,1
185.15,0.0,0.0,0
100.99,0.0,0.0,0
150.45,70.36,0.0,0
494.54,179.8,0.0,1
609.01,164.75,161.61,1
233.17,0.0,0.0,0
741.27,115.78,0.0,1
92.12,0.0,0.0,0
101.79,0.0,0.0,0
736.07,0.0,0.0,1
112.25,0.0,0.0,0
141.43,0.0,0.0,0
159.59,0.0,0.0,0
109.14,0.0,0.0,0
432.4,255.11,0.0,1
667.38,143.92,0.0,1
105.36,0.0,0.0,0
86.19,0.0,0.0,0
625.31,81.93,0.0,1
479.75,0.0,0.0,1
226.71,222.17,142.42,1
92.42,0.0,0.0,0
115.56,114.28,0.0,0
924.77,221.61,0.0,1
108.46,107.26,0.0,0
301.29,0.0,0.0,1
478.27,75.02,0.0,1
331.1,0.0,0.0,1
171.47,95.38,0.0,0
263.97,0.0,0.0,1
265.22,0.0,0.0,1
58.81,0.0,0.0,0
730.87,149.19,148.61,1
181.3,0.0,0.0,0
403.81,0.0,0.0,1
801.71,0.0,0.0,1
339.99,165.59,0.0,0
186.5,0.0,0.0,0
272.35,0.0,0.0,0
719.66,88.38,0.0,1
748.5,294.37,0.0,1
292.7,0.0,0.0,1
480.2,0.0,0.0,1
126.9,0.0,0.0,0
403.36,319.03,170.74,1
704.38,0.0,0.0,1
137.51,0.0,0.0,0
291.13,0.0,0.0,0
69.19,0.0,0.0,0
458.49,0.0,0.0,1
813.44,0.0,0.0,1
584.33,184.55,0.0,1
152.41,0.0,0.0,0
746.25,209.72,163.6,1
386.35,205.49,0.0,1
517.0,0.0,0.0,1
178.53,0.0,0.0,0
636.62,0.0,0.0,1
376.96,0.0,0.0,1
717.94,0.0,0.0,1
325.91,0.0,0.0,1
175.59,103.19,0.0,0
41.63,0.0,0.0,0
775.51,244.9,0.0,1
113.76,0.0,0.0,0
60.58,0.0,0.0,0
541.54,173.98,0.0,1
609.7,137.62,0.0,1
989.67,0.0,0.0,0
134.61,0.0,0.0,0
193.28,0.0,0.0,0
746.77,0.0,0.0,1
139.99,0.0,0.0,0
119.26,0.0,0.0,0
417.71,0.0,0.0,1
134.6,0.0,0.0,0
1028.09,119.74,0.0,1
139.81,139.52,0.0,0
84.33,0.0,0.0,0
144.8,0.0,0.0,0
122.01,105.94,0.0,0
524.59,0.0,0.0,1
147.12,0.0,0.0,0
412.16,0.0,0.0,1
448.4,50.21,0.0,1
136.87,114.29,0.0,0
687.97,0.0,0.0,1
167.69,0.0,0.0,0
685.25,169.05,145.44,1
598.15,102.12,0.0,1
612.82,137.75,0.0,1
237.85,219.46,170.24,1
177.52,149.86,0.0,0
226.14,0.0,0.0,0
353.62,181.72,0.0,1
365.32,157.9,0.0,1
349.76,0.0,0.0,0
165.39,0.0,0.0,0
280.08,190.5,190.31,0
87.65,0.0,0.0,0
153.89,0.0,0.0,0
222.54,0.0,0.0,0
97.77,0.0,0.0,0
273.22,0.0,0.0,1
129.52,0.0,0.0,0
393.0,183.82,0.0,1
403.12,0.0,0.0,1
62.23,0.0,0.0,0
69.9,0.0,0.0,0
530.76,136.59,94.55,1
133.15,0.0,0.0,0
287.2,0.0,0.0,1
223.07,0.0,0.0,0
204.04,0.0,0.0,0
684.77,265.61,0.0,1
140.71,0.0,0.0,0
287.46,54.2,0.0,1
1088.77,0.0,0.0,1
268.51,202.63,0.0,1
393.5,237.45,0.0,1
887.16,89.31,0.0,1
92.87,0.0,0.0,0
709.19,47.96,0.0,1
190.94,0.0,0.0,0
757.89,103.4,0.0,1
373.18,321.06,228.54,1
150.7,114.48,0.0,0
107.07,0.0,0.0,0
728.91,41.25,0.0,1
1288.01,172.69,0.0,1
492.19,0.0,0.0,1
73.31,40.9,0.0,0
457.93,101.92,0.0,1
414.63,81.52,0.0,1
120.61,0.0,0.0,0
256.12,0.0,0.0,1
510.67,0.0,0.0,1
147.98,0.0,0.0,0
467.31,0.0,0.0,1
230.0,143.66,0.0,1
214.3,127.01,0.0,0
169.89,0.0,0.0,0
572.73,0.0,0.0,1
564.13,0.0,0.0,1
86.14,55.64,0.0,0
423.2,0.0,0.0,1
244.64,0.0,0.0,1
357.72,116.8,0.0,1
178.11,0.0,0.0,0
64.07,0.0,0.0,0
296.08,0.0,0.0,1
373.18,242.58,125.03,1
378.58,212.11,201.39,1
442.71,0.0,0.0,0
286.38,0.0,0.0,0
547.28,336.46,213.48,1
423.72,263.39,0.0,1
767.84,0.0,0.0,1
691.27,71.96,0.0,1
683.55,0.0,0.0,1
366.81,0.0,0.0,0
54.76,0.0,0.0,0
171.3,166.34,131.53,0
115.28,0.0,0.0,0
80.46,0.0,0.0,0
104.7,0.0,0.0,0
162.85,0.0,0.0,0
108.15,0.0,0.0,0
91.26,0.0,0.0,0
204.5,0.0,0.0,0
321.1,162.7,0.0,0
254.12,180.64,0.0,0
395.93,298.88,0.0,1
852.18,371.42,0.0,1
274.12,0.0,0.0,1
794.11,0.0,0.0,1
124.4,0.0,0.0,0
174.69,0.0,0.0,1
500.25,120.28,0.0,1
279.9,0.0,0.0,1
94.01,0.0,0.0,0
277.17,0.0,0.0,0
843.33,0.0,0.0,1
869.27,0.0,0.0,1
411.8,304.19,139.3,1
265.24,0.0,0.0,0
1024.83,0.0,0.0,1
124.7,0.0,0.0,0
39.74,0.0,0.0,0
219.83,0.0,0.0,0
359.22,0.0,0.0,0
499.81,144.01,0.0,1
596.24,113.7,0.0,1
623.69,245.4,141.26,1
471.47,0.0,0.0,1
544.73,115.03,0.0,1
386.29,259.3,0.0,0
1055.34,0.0,0.0,0
321.36,226.03,0.0,1
502.16,0.0,0.0,1
157.53,0.0,0.0,0
66.48,0.0,0.0,0
594.11,113.47,0.0,1
363.46,0.0,0.0,1
500.98,0.0,0.0,1
609.4,0.0,0.0,1
113.9,0.0,0.0,0
494.27,0.0,0.0,1
443.98,0.0,0.0,1
216.33,0.0,0.0,0
114.93,0.0,0.0,0
700.32,260.66,168.22,1
559.38,0.0,0.0,1
95.39,0.0,0.0,0
105.9,0.0,0.0,0
503.44,0.0,0.0,1
263.98,154.83,0.0,0
154.88,133.08,0.0,0
117.39,0.0,0.0,0
397.8,72.92,0.0,1
260.82,0.0,0.0,1
275.77,0.0,0.0,0
116.46,0.0,0.0,0
774.06,0.0,0.0,1
706.31,183.76,0.0,1
731.86,0.0,0.0,1
183.1,0.0,0.0,0
563.93,136.41,0.0,1
181.1,0.0,0.0,0
388.11,0.0,0.0,1
119.63,0.0,0.0,0
50.36,0.0,0.0,0
460.93,0.0,0.0,1
829.86,0.0,0.0,1
402.0,178.02,0.0,1
623.99,0.0,0.0,1
250.41,181.79,130.15,0
973.75,392.25,0.0,1
190.1,0.0,0.0,0
865.73,0.0,0.0,1
78.23,55.26,0.0,0
619.88,315.96,0.0,1
109.93,0.0,0.0,0
462.36,221.32,0.0,1
43.65,0.0,0.0,0
70.26,0.0,0.0,0
93.4,0.0,0.0,0
192.18,175.32,0.0,0
482.76,0.0,0.0,1
402.24,384.1,295.97,0
566.18,183.59,58.84,1
227.02,0.0,0.0,1
425.89,118.27,0.0,1
124.28,0.0,0.0,0
335.35,0.0,0.0,1
531.59,0.0,0.0,1
510.85,121.46,0.0,1
276.66,261.5,0.0,1
818.25,0.0,0.0,1
149.08,0.0,0.0,0
262.81,0.0,0.0,1
228.34,0.0,0.0,0
396.03,0.0,0.0,1
795.53,0.0,0.0,1
301.79,0.0,0.0,1
504.88,211.0,0.0,1
104.72,0.0,0.0,0
169.23,0.0,0.0,0
549.47,92.02,0.0,1
193.76,100.55,0.0,0
330.17,158.82,0.0,1
119.57,0.0,0.0,0
289.26,0.0,0.0,0
157.56,99.32,0.0,0
730.42,173.82,0.0,1
635.16,0.0,0.0,1
355.24,0.0,0.0,1
82.52,0.0,0.0,0
180.13,0.0,0.0,0
462.46,223.83,0.0,1
103.36,0.0,0.0,0
715.63,0.0,0.0,1
526.26,0.0,0.0,1
362.08,119.22,0.0,1
197.31,144.05,0.0,1
295.92,109.69,0.0,1
251.89,0.0,0.0,0
904.52,108.45,0.0,1
724.77,93.89,0.0,1
242.85,0.0,0.0,0
812.49,137.45,0.0,1
405.47,318.42,160.31,1
100.36,0.0,0.0,0
251.12,180.89,0.0,1
202.87,159.92,0.0,0
204.59,0.0,0.0,0
90.23,0.0,0.0,0
149.53,0.0,0.0,0
147.68,0.0,0.0,0
129.77,0.0,0.0,0
282.53,0.0,0.0,1
138.68,0.0,0.0,0
139.75,0.0,0.0,0
583.25,156.75,140.31,1
151.91,148.87,0.0,1
238.25,0.0,0.0,0
516.25,0.0,0.0,1
321.16,0.0,0.0,1
896.12,155.1,137.87,1
203.32,0.0,0.0,0
556.73,329.33,0.0,1
438.96,212.56,0.0,1
344.09,0.0,0.0,1
573.78,210.78,0.0,1
531.12,55.93,0.0,1
726.96,0.0,0.0,1
93.66,0.0,0.0,0
86.91,0.0,0.0,0
421.15,169.51,123.47,1
235.89,182.08,0.0,0
